ID,X,Y,AI2015,PTAL2015
56701,533045,175652,24.1484379783081,5
56702,533145,175652,25.2504361453667,6a
56703,533245,175652,21.6968646871237,5
56704,533345,175652,19.464105329609,4
56705,533445,175652,13.4010702647528,3
56706,533545,175652,13.5873481755923,3
56707,533645,175652,14.6138861244645,3
56708,533745,175652,12.1712009494942,3
56709,533845,175652,13.6917602403538,3
56710,533945,175652,12.0939872896441,3
56711,534045,175652,20.5429229775403,5
56712,534145,175652,26.8288214383636,6a
56713,534245,175652,24.8136137625204,5
56714,534345,175652,28.0905150620396,6a
56715,534445,175652,28.6805600737633,6a
56716,534545,175652,25.4398155998178,6a
56717,534645,175652,15.8629229426186,4
56718,534745,175652,19.4684171085083,4
56719,534845,175652,17.167910808916,4
56720,534945,175652,7.92278262684529,2
56721,535045,175652,9.06651417132834,2
56722,535145,175652,8.12979997997842,2
56723,535245,175652,8.07513302928802,2
56724,535345,175652,7.91540186919749,2
56725,535445,175652,6.78779338753618,2
56726,535545,175652,8.11360239793514,2
56727,535645,175652,8.41376881205245,2
56728,535745,175652,7.82890238545821,2
56729,535845,175652,4.01034418529587,1b
56730,535945,175652,18.2132803716856,4
56731,536045,175652,20.4007366349296,5
56732,536145,175652,17.0422162957024,4
56733,536245,175652,17.8793363018276,4
56734,536345,175652,18.8829133479703,4
56735,536445,175652,18.9338646786691,4
56736,536545,175652,20.7126664320684,5
56737,536645,175652,15.9628055458539,4
56738,536745,175652,15.9295384428543,4
56739,536845,175652,14.8638412529308,3
56740,536945,175652,15.2521648400078,4
56741,537045,175652,15.0712656080727,4
56742,537145,175652,11.9998853246199,3
56743,537245,175652,19.3424078577799,4
56744,537345,175652,13.2289863920922,3
56745,537445,175652,23.4891259251232,5
56746,537545,175652,25.1088293715268,6a
56747,537645,175652,27.4777189226152,6a
56748,537745,175652,27.8263821897985,6a
56749,537845,175652,24.7753959268697,5
56750,537945,175652,47.8498487027895,6b
56751,538045,175652,44.5241597055868,6b
56752,538145,175652,55.2378464923319,6b
56753,538245,175652,56.7123524149066,6b
56754,538345,175652,62.7259301168484,6b
56755,538445,175652,54.3015553011986,6b
56756,538545,175652,49.0257908650414,6b
56757,538645,175652,44.2678511302878,6b
56758,538745,175652,44.1368450914094,6b
56759,538845,175652,20.7772784066304,5
56760,538945,175652,6.12286847402131,2
56761,539045,175652,18.8332870321113,4
56762,539145,175652,18.031987784791,4
56763,539245,175652,17.9656450089057,4
56764,539345,175652,18.2535400146075,4
56765,539445,175652,17.3624534539205,4
56766,539545,175652,19.17032523716,4
56767,539645,175652,20.8175522784757,5
56768,539745,175652,16.6181267563494,4
56769,539845,175652,9.02513343575522,2
56770,539945,175652,9.58164312874607,2
56771,540045,175652,8.97796633068469,2
56772,540145,175652,6.69581078898518,2
56773,540245,175652,0,0
56774,540345,175652,0,0
56775,540445,175652,0,0
56776,540545,175652,9.15978207606997,2
56777,540645,175652,9.67786218393879,2
56778,540745,175652,10.1701564326432,3
56779,540845,175652,13.4597948405468,3
56780,540945,175652,14.1164784521121,3
56781,541045,175652,12.2690887577613,3
56782,541145,175652,11.5206593631398,3
56783,541245,175652,11.6145300909858,3
56784,541345,175652,8.88168142075471,2
56785,541445,175652,8.84707892584951,2
56786,541545,175652,8.56347442475723,2
56787,541645,175652,3.49775553679071,1b
56788,541745,175652,5.80969739170137,2
56789,541845,175652,4.56072904753891,1b
56790,541945,175652,4.22236807938304,1b
56791,542045,175652,6.38935847445685,2
56792,542145,175652,6.95635864581733,2
56793,542245,175652,6.98335541899144,2
56794,542345,175652,7.37630863042201,2
56795,542445,175652,7.81995833841581,2
56796,542545,175652,7.56529100218588,2
56797,542645,175652,6.763060145516,2
56798,542745,175652,6.71566183464702,2
56799,542845,175652,6.22746695009644,2
56800,542945,175652,2.31996133397777,1a
56801,543045,175652,2.86906313134332,1b
56802,543145,175652,2.68874424440685,1b
56803,543245,175652,2.44598450876478,1a
56804,543345,175652,2.58517616898435,1b
56805,543445,175652,2.85313488195154,1b
56806,543545,175652,2.09338229521924,1a
56807,543645,175652,1.99567603525694,1a
56808,543745,175652,1.85739824940215,1a
56809,543845,175652,3.27721628676785,1b
56810,543945,175652,8.49978510923965,2
56811,544045,175652,8.74346080973808,2
56812,544145,175652,9.57921282055073,2
56813,544245,175652,10.3549521162679,3
56814,544345,175652,10.4470638789939,3
56815,544445,175652,9.46809689471633,2
56816,544545,175652,8.99885243859333,2
56817,544645,175652,8.5396691668545,2
56818,544745,175652,8.10489883897156,2
56819,544845,175652,2.40076824583867,1a
56820,544945,175652,2.24410221885607,1a
56821,545045,175652,1.99815170966856,1a
56822,545145,175652,1.94808357278527,1a
56823,545245,175652,1.86378814941368,1a
56824,545345,175652,1.86626645619328,1a
56825,545445,175652,10.3587526158503,3
56826,545545,175652,11.456151981264,3
56827,545645,175652,11.4637489123593,3
56828,545745,175652,13.5469082416064,3
56829,545845,175652,12.2565154777804,3
56830,545945,175652,12.8785999240888,3
56831,546045,175652,13.3529395432573,3
56832,546145,175652,12.9720845073528,3
56833,546245,175652,14.3012231044349,3
56834,546345,175652,15.1200680109545,4
56835,546445,175652,15.4739660186199,4
56836,546545,175652,15.6567661580812,4
56837,546645,175652,9.2373849838523,2
56838,546745,175652,8.45880092632456,2
56839,546845,175652,9.09300344681109,2
56840,546945,175652,6.02074158559558,2
56841,547045,175652,9.39827717990539,2
56842,547145,175652,10.5672165667712,3
56843,547245,175652,9.47937610550478,2
56844,547345,175652,10.2375151468261,3
56845,547445,175652,10.9553231489218,3
56846,547545,175652,9.24746439879608,2
56847,547645,175652,10.0752009862179,3
56848,547745,175652,16.7011331966804,4
56849,547845,175652,17.2529274492805,4
56850,547945,175652,16.1016059565219,4
56851,548045,175652,17.8004493136273,4
56852,548145,175652,19.7330880789498,4
56853,548245,175652,19.4792433970436,4
56854,548345,175652,18.5657436577502,4
56855,548445,175652,17.4735242804662,4
56856,548545,175652,15.6686978710389,4
56857,548645,175652,18.6756404283747,4
56858,548745,175652,18.2588808220762,4
56859,548845,175652,5.38154538204282,2
56860,548945,175652,5.33672008858501,2
56861,549045,175652,16.9490733380094,4
56862,549145,175652,17.4237529542045,4
56863,549245,175652,17.7099543750777,4
56864,549345,175652,16.6935394567539,4
56865,549445,175652,13.3044093754934,3
56866,549545,175652,9.5804570665083,2
56867,549645,175652,27.2616232672203,6a
56868,549745,175652,13.823248846489,3
56869,549845,175652,10.2766383982712,3
56870,549945,175652,14.1805918160162,3
56871,550045,175652,8.9019960286423,2
56872,550145,175652,15.6633023341276,4
56873,550245,175652,14.9143208724295,3
56874,550345,175652,9.53935021141703,2
56875,550445,175652,8.96010012760038,2
56876,550545,175652,8.6715524545854,2
56877,550645,175652,2.66452092862229,1b
56878,550745,175652,1.47957265009956,1a
56879,550845,175652,1.36529643998953,1a
56880,550945,175652,1.57213135157442,1a
56881,551045,175652,1.4273140328758,1a
56882,551145,175652,1.24403897988804,1a
56883,551245,175652,1.23478386137493,1a
56884,551345,175652,1.25449527473447,1a
56885,551445,175652,0,0
56886,551545,175652,0,0
56887,551645,175652,0,0
56888,551745,175652,0,0
56889,551845,175652,0,0
56890,551945,175652,0,0
56891,552045,175652,0,0
56892,552145,175652,0,0
56893,552245,175652,1.72285074369724,1a
56894,552345,175652,1.9136314345857,1a
56895,552445,175652,2.71379626174565,1b
56896,552545,175652,2.3693875133278,1a
56897,552645,175652,0,0
56898,552745,175652,1.74737347923902,1a
56899,552845,175652,1.87318535169055,1a
56900,552945,175652,1.78323315030426,1a
56901,553045,175652,0,0
56902,553154,175630,0,0
56903,503844,175775,0,0
56904,503945,175752,0,0
56905,504045,175752,0,0
56906,504145,175752,0,0
56907,504245,175752,0,0
56908,504345,175752,0,0
56909,504445,175752,0,0
56910,504545,175752,0,0
56911,504645,175752,0,0
56912,504745,175752,0,0
56913,504845,175752,5.80986333109595,2
56914,504945,175752,11.090698470908,3
56915,505045,175752,14.4709135552079,3
56916,505145,175752,13.1148148076451,3
56917,505245,175752,5.81295431980071,2
56918,505345,175752,5.38490149139641,2
56919,505445,175752,4.77265576437657,1b
56920,505545,175752,4.77265576437657,1b
56921,505645,175752,4.77265576437657,1b
56922,505745,175752,4.77265576437657,1b
56923,505845,175752,4.77265576437657,1b
56924,505945,175752,0,0
56925,506045,175752,0,0
56926,506145,175752,0,0
56927,506245,175752,0,0
56928,506345,175752,0,0
56929,506445,175752,0,0
56930,506545,175752,0,0
56931,506645,175752,0,0
56932,506745,175752,0,0
56933,506845,175752,7.83385443314034,2
56934,506945,175752,8.24363055189025,2
56935,507045,175752,17.6704876774257,4
56936,507145,175752,18.5557296749091,4
56937,507245,175752,21.1794207010461,5
56938,507345,175752,23.9096458424372,5
56939,507445,175752,25.8148599431255,6a
56940,507545,175752,25.8211875316925,6a
56941,507645,175752,25.1488812443945,6a
56942,507745,175752,22.8010234558157,5
56943,507845,175752,22.4931397304207,5
56944,507945,175752,18.77209699446,4
56945,508045,175752,10.2604079086271,3
56946,508145,175752,9.20028882288297,2
56947,508245,175752,9.18540514324549,2
56948,508345,175752,0,0
56949,508445,175752,0,0
56950,508545,175752,0,0
56951,508645,175752,0,0
56952,508745,175752,0,0
56953,508845,175752,0,0
56954,508945,175752,0,0
56955,509045,175752,0,0
56956,509145,175752,0,0
56957,509245,175752,0,0
56958,509345,175752,12.6687405407753,3
56959,509445,175752,13.9953145382113,3
56960,509545,175752,14.6917696801452,3
56961,509645,175752,13.9980133384283,3
56962,509745,175752,16.1838083700801,4
56963,509845,175752,15.0281275913785,4
56964,509945,175752,14.8761853644401,3
56965,510045,175752,8.17908653488112,2
56966,510145,175752,4.76630128303994,1b
56967,510245,175752,5.70582489084082,2
56968,510345,175752,6.54780193900423,2
56969,510445,175752,4.5234370582581,1b
56970,510545,175752,3.98869868705335,1b
56971,510645,175752,3.3339352938725,1b
56972,510745,175752,3.51801955947191,1b
56973,510845,175752,3.70308387232334,1b
56974,510945,175752,0,0
56975,511045,175752,1.75263077181478,1a
56976,511145,175752,1.88127581855095,1a
56977,511245,175752,2.09039203560634,1a
56978,511345,175752,2.2577398143009,1a
56979,511445,175752,2.16103297376146,1a
56980,511545,175752,1.78328615055393,1a
56981,511645,175752,1.99287547019406,1a
56982,511745,175752,5.26482969718833,2
56983,511845,175752,5.4105379301455,2
56984,511945,175752,3.61898782641059,1b
56985,512045,175752,13.6944862576853,3
56986,512145,175752,14.7713753708037,3
56987,512245,175752,16.4660367075055,4
56988,512345,175752,15.0921358950429,4
56989,512445,175752,14.12098792556,3
56990,512545,175752,16.2378438872716,4
56991,512645,175752,12.7229301374978,3
56992,512745,175752,15.3006167899003,4
56993,512845,175752,16.0859986779898,4
56994,512945,175752,19.1070653708613,4
56995,513045,175752,5.49312134191303,2
56996,513145,175752,21.08721155883,5
56997,513245,175752,23.2563238954477,5
56998,513345,175752,23.0900796992328,5
56999,513445,175752,23.774517579195,5
57000,513545,175752,31.5288396690328,6a
57001,513645,175752,29.1638472399575,6a
57002,513745,175752,27.6704518032536,6a
57003,513845,175752,32.2733191347704,6a
57004,513945,175752,23.5519618917261,5
57005,514045,175752,42.7010632832959,6b
57006,514145,175752,37.180259498591,6a
57007,514245,175752,31.7053443699621,6a
57008,514345,175752,27.622089400476,6a
57009,514445,175752,25.1153745170261,6a
57010,514545,175752,21.9181595991819,5
57011,514645,175752,8.32487505837158,2
57012,514745,175752,8.07114860076285,2
57013,514845,175752,0,0
57014,514945,175752,1.97895708961377,1a
57015,515045,175752,3.62424648205463,1b
57016,515145,175752,0,0
57017,515245,175752,0,0
57018,515345,175752,6.74774376349299,2
57019,515445,175752,2.3290795283614,1a
57020,515545,175752,2.65998714339547,1b
57021,515645,175752,2.59616632772273,1b
57022,515745,175752,2.38229951460647,1a
57023,515845,175752,4.5156757770893,1b
57024,515945,175752,5.56801700589618,2
57025,516045,175752,5.72940361112221,2
57026,516145,175752,8.8955389851735,2
57027,516245,175752,8.48752351876619,2
57028,516345,175752,8.74917261238256,2
57029,516445,175752,7.96326576802312,2
57030,516545,175752,6.39879994503659,2
57031,516645,175752,4.94740795823384,1b
57032,516745,175752,3.24188515621834,1b
57033,516845,175752,2.92572320220404,1b
57034,516945,175752,0,0
57035,517045,175752,0,0
57036,517145,175752,0,0
57037,517245,175752,0,0
57038,517345,175752,0,0
57039,517445,175752,0,0
57040,517545,175752,0,0
57041,517645,175752,10.3284172900761,3
57042,517745,175752,10.1710084992333,3
57043,517845,175752,10.4158772195214,3
57044,517945,175752,10.7957225318691,3
57045,518045,175752,12.418950287999,3
57046,518145,175752,12.7827543317976,3
57047,518245,175752,11.5666805448245,3
57048,518345,175752,20.6665689501248,5
57049,518445,175752,22.2889878113267,5
57050,518545,175752,23.3598372122033,5
57051,518645,175752,16.1199080345934,4
57052,518745,175752,19.4616794578481,4
57053,518845,175752,18.8562120441227,4
57054,518945,175752,19.5357934783056,4
57055,519045,175752,19.5061847056465,4
57056,519145,175752,17.309061527183,4
57057,519245,175752,9.37666294011988,2
57058,519345,175752,16.4458643280722,4
57059,519445,175752,15.2699766418006,4
57060,519545,175752,10.6321869556051,3
57061,519645,175752,8.38851131338246,2
57062,519745,175752,10.9409294833472,3
57063,519845,175752,7.50438363106677,2
57064,519945,175752,4.32769684096309,1b
57065,520045,175752,4.35662002454767,1b
57066,520145,175752,4.27075072793963,1b
57067,520245,175752,2.60770359102515,1b
57068,520345,175752,9.77622790212409,2
57069,520445,175752,10.6715183649879,3
57070,520545,175752,9.06036671156894,2
57071,520645,175752,10.7338758258831,3
57072,520745,175752,8.04737598887019,2
57073,520845,175752,8.55888958805568,2
57074,520945,175752,9.73660317765958,2
57075,521045,175752,7.31462200363673,2
57076,521145,175752,5.96068754752615,2
57077,521245,175752,6.93414704889391,2
57078,521345,175752,10.2398822473674,3
57079,521445,175752,7.12816029084975,2
57080,521545,175752,4.75038050811147,1b
57081,521645,175752,9.2030157285835,2
57082,521745,175752,9.67254928766809,2
57083,521845,175752,13.0290392435384,3
57084,521945,175752,12.920328414288,3
57085,522045,175752,15.2255229402319,4
57086,522145,175752,16.4538670564972,4
57087,522245,175752,17.4272393962502,4
57088,522345,175752,15.0596715003133,4
57089,522445,175752,8.98114850904446,2
57090,522545,175752,11.6089056753226,3
57091,522645,175752,11.553261158948,3
57092,522745,175752,11.4287561126064,3
57093,522845,175752,9.1752048633388,2
57094,522945,175752,9.28972894527701,2
57095,523045,175752,4.71119817304651,1b
57096,523145,175752,7.35376702654488,2
57097,523245,175752,6.26973922424747,2
57098,523345,175752,5.84182260078632,2
57099,523445,175752,6.20489917266751,2
57100,523545,175752,6.54230786934652,2
57101,523645,175752,6.38358396580879,2
57102,523745,175752,23.5194410835448,5
57103,523845,175752,30.9013532255114,6a
57104,523945,175752,32.7853652340991,6a
57105,524045,175752,33.8106159836088,6a
57106,524145,175752,34.6460904266182,6a
57107,524245,175752,38.4574238852923,6a
57108,524345,175752,25.0215011206538,6a
57109,524445,175752,29.2218717975983,6a
57110,524545,175752,28.3606786733225,6a
57111,524645,175752,26.1182696954018,6a
57112,524745,175752,23.2217582142713,5
57113,524845,175752,22.2699033316208,5
57114,524945,175752,1.25084692760723,1a
57115,525045,175752,1.32326184043668,1a
57116,525145,175752,1.38914613817374,1a
57117,525245,175752,1.42358042339654,1a
57118,525345,175752,1.32713267455942,1a
57119,525445,175752,5.24288590635342,2
57120,525545,175752,5.64358721152176,2
57121,525645,175752,6.28776428581705,2
57122,525745,175752,8.92193455784143,2
57123,525845,175752,16.6346499187902,4
57124,525945,175752,14.5398288163365,3
57125,526045,175752,8.50734679390477,2
57126,526145,175752,8.50734679390477,2
57127,526245,175752,7.51309942484061,2
57128,526345,175752,7.82245206352257,2
57129,526445,175752,8.76436222225234,2
57130,526545,175752,8.35735921754554,2
57131,526645,175752,54.270959710028,6b
57132,526745,175752,59.1304277373354,6b
57133,526845,175752,61.551444034331,6b
57134,526945,175752,63.3496979597414,6b
57135,527045,175752,64.7158073541945,6b
57136,527145,175752,80.0508661380378,6b
57137,527245,175752,87.2901900052533,6b
57138,527345,175752,75.8854801797382,6b
57139,527445,175752,58.975927112116,6b
57140,527545,175752,54.0108087592553,6b
57141,527645,175752,67.1277613725362,6b
57142,527745,175752,54.7214116867495,6b
57143,527845,175752,53.6462345743397,6b
57144,527945,175752,50.5738482775287,6b
57145,528045,175752,51.9592058462531,6b
57146,528145,175752,12.5777848767011,3
57147,528245,175752,12.3857326698669,3
57148,528345,175752,14.0019765954301,3
57149,528445,175752,16.2604651146063,4
57150,528545,175752,18.5462393106802,4
57151,528645,175752,16.5302014635629,4
57152,528745,175752,17.1066394157137,4
57153,528845,175752,17.8032136739901,4
57154,528945,175752,21.6159151350143,5
57155,529045,175752,19.4169775077274,4
57156,529145,175752,20.7206124202747,5
57157,529245,175752,20.8287755225858,5
57158,529345,175752,18.920894354631,4
57159,529445,175752,12.5434779006422,3
57160,529545,175752,16.4499131413853,4
57161,529645,175752,17.7827348528615,4
57162,529745,175752,19.1232835862715,4
57163,529845,175752,23.1722586828647,5
57164,529945,175752,24.7002938807419,5
57165,530045,175752,33.0707534026507,6a
57166,530145,175752,26.3173366025072,6a
57167,530245,175752,24.3186548620695,5
57168,530345,175752,23.1103674426984,5
57169,530445,175752,18.3047331500307,4
57170,530545,175752,19.4753130976063,4
57171,530645,175752,21.0300752561878,5
57172,530745,175752,37.956700652012,6a
57173,530845,175752,37.0819928131395,6a
57174,530945,175752,47.5675419782526,6b
57175,531045,175752,45.2798527457536,6b
57176,531145,175752,52.5405216635412,6b
57177,531245,175752,41.9132001296393,6b
57178,531345,175752,42.1333987726443,6b
57179,531445,175752,39.4169703850802,6a
57180,531545,175752,32.386918211555,6a
57181,531645,175752,19.0762417452895,4
57182,531745,175752,13.6931015608412,3
57183,531845,175752,21.4837402384541,5
57184,531945,175752,13.7029902017761,3
57185,532045,175752,14.3179467212617,3
57186,532145,175752,12.7411024522866,3
57187,532245,175752,12.3706789522745,3
57188,532345,175752,10.4318794813599,3
57189,532445,175752,9.6543386109355,2
57190,532545,175752,14.3225620675543,3
57191,532645,175752,15.366711356253,4
57192,532745,175752,21.8884954602886,5
57193,532845,175752,24.5965988962963,5
57194,532945,175752,19.5369418902098,4
57195,533045,175752,23.6717510223597,5
57196,533145,175752,21.396151851513,5
57197,533245,175752,21.9081391797183,5
57198,533345,175752,11.6029869114633,3
57199,533445,175752,12.9808290377155,3
57200,533545,175752,12.3262672147859,3
57201,533645,175752,12.5273508147786,3
57202,533745,175752,16.7164033768378,4
57203,533845,175752,16.5208477621023,4
57204,533945,175752,17.3249982194017,4
57205,534045,175752,21.2590906933027,5
57206,534145,175752,23.1808125402426,5
57207,534245,175752,25.0611965737217,6a
57208,534345,175752,25.0802339403882,6a
57209,534445,175752,29.3321791125431,6a
57210,534545,175752,25.2271785587265,6a
57211,534645,175752,24.3714843045625,5
57212,534745,175752,13.2515597386701,3
57213,534845,175752,17.4482973466034,4
57214,534945,175752,14.0690455648006,3
57215,535045,175752,7.20978384758794,2
57216,535145,175752,7.57486593246396,2
57217,535245,175752,7.53817783472898,2
57218,535345,175752,8.40221086009792,2
57219,535445,175752,7.39212483443981,2
57220,535545,175752,8.14271676016976,2
57221,535645,175752,8.55832621167336,2
57222,535745,175752,3.32963063890081,1b
57223,535845,175752,3.73019226935466,1b
57224,535945,175752,22.2394566182813,5
57225,536045,175752,22.3306253232994,5
57226,536145,175752,20.9277655583387,5
57227,536245,175752,20.8623307464909,5
57228,536345,175752,19.5976258799381,4
57229,536445,175752,21.8645686364794,5
57230,536545,175752,18.3684239075665,4
57231,536645,175752,16.882506358958,4
57232,536745,175752,15.7412538452304,4
57233,536845,175752,15.2207119250535,4
57234,536945,175752,13.1722132886846,3
57235,537045,175752,17.453598596591,4
57236,537145,175752,13.0657763774547,3
57237,537245,175752,12.9717076493825,3
57238,537345,175752,13.6587013437868,3
57239,537445,175752,13.3250013245734,3
57240,537545,175752,24.8414573706212,5
57241,537645,175752,13.5683984541618,3
57242,537745,175752,36.4874095741324,6a
57243,537845,175752,22.1902242784348,5
57244,537945,175752,50.5684441654901,6b
57245,538045,175752,48.8049518204346,6b
57246,538145,175752,59.4286531940165,6b
57247,538245,175752,63.479450580743,6b
57248,538345,175752,51.0131809418103,6b
57249,538445,175752,48.1454789217812,6b
57250,538545,175752,45.544008219111,6b
57251,538645,175752,42.3540971242096,6b
57252,538745,175752,20.4631906939746,5
57253,538845,175752,6.54181388337073,2
57254,538945,175752,5.37120039976605,2
57255,539045,175752,13.1420505047478,3
57256,539145,175752,13.8292159449312,3
57257,539245,175752,18.5614879535844,4
57258,539345,175752,16.6936838875335,4
57259,539445,175752,18.9508064464972,4
57260,539545,175752,18.7923428542926,4
57261,539645,175752,22.1897823343213,5
57262,539745,175752,17.5878556584493,4
57263,539845,175752,8.8882617463543,2
57264,539945,175752,9.07112868811271,2
57265,540045,175752,12.4384842572921,3
57266,540145,175752,6.94339175473018,2
57267,540245,175752,6.6849521396907,2
57268,540345,175752,0,0
57269,540445,175752,0,0
57270,540545,175752,9.66756502499756,2
57271,540645,175752,9.82785962666729,2
57272,540745,175752,9.78332881304065,2
57273,540845,175752,12.6508638300873,3
57274,540945,175752,13.3535618897745,3
57275,541045,175752,12.3662601681749,3
57276,541145,175752,12.3208272786071,3
57277,541245,175752,12.1251009161496,3
57278,541345,175752,10.6021909383264,3
57279,541445,175752,4.25400955917777,1b
57280,541545,175752,4.08797396976951,1b
57281,541645,175752,4.68004298868114,1b
57282,541745,175752,3.78379900961433,1b
57283,541845,175752,4.87003650412913,1b
57284,541945,175752,4.30044175059268,1b
57285,542045,175752,3.68179951627252,1b
57286,542145,175752,6.14988208419948,2
57287,542245,175752,5.95966332448104,2
57288,542345,175752,6.34139572341321,2
57289,542445,175752,6.81887354119458,2
57290,542545,175752,7.16466243347468,2
57291,542645,175752,6.43180626656562,2
57292,542745,175752,6.28013538813865,2
57293,542845,175752,4.04795622832949,1b
57294,542945,175752,2.35534270236319,1a
57295,543045,175752,2.26124971734379,1a
57296,543145,175752,2.26967524730003,1a
57297,543245,175752,2.168100021681,1a
57298,543345,175752,2.40497830509154,1a
57299,543445,175752,2.34801494902851,1a
57300,543545,175752,2.10924111262469,1a
57301,543645,175752,2.66714082503556,1b
57302,543745,175752,9.16553232500305,2
57303,543845,175752,9.09089669765059,2
57304,543945,175752,9.05857597132581,2
57305,544045,175752,9.25577785438706,2
57306,544145,175752,9.96638526618791,2
57307,544245,175752,10.4357805837259,3
57308,544345,175752,9.8401172416016,2
57309,544445,175752,9.40332867855522,2
57310,544545,175752,8.85954985386773,2
57311,544645,175752,8.37599443689271,2
57312,544745,175752,3.21835037632341,1b
57313,544845,175752,3.37483283046827,1b
57314,544945,175752,3.57864288892007,1b
57315,545045,175752,4.13527095556492,1b
57316,545145,175752,4.39217244279411,1b
57317,545245,175752,4.40115962286485,1b
57318,545345,175752,4.46673857244826,1b
57319,545445,175752,4.58086202304244,1b
57320,545545,175752,11.3815902602591,3
57321,545645,175752,12.964573630054,3
57322,545745,175752,14.3137097868333,3
57323,545845,175752,12.6951324100191,3
57324,545945,175752,13.1227870882845,3
57325,546045,175752,14.0736404032635,3
57326,546145,175752,13.5666320459701,3
57327,546245,175752,13.3749284882606,3
57328,546345,175752,15.6506784782967,4
57329,546445,175752,17.3473422038684,4
57330,546545,175752,17.0360564818997,4
57331,546645,175752,9.55126050499228,2
57332,546745,175752,7.61812310376972,2
57333,546845,175752,10.6164499833806,3
57334,546945,175752,10.4618415980838,3
57335,547045,175752,10.7384347755907,3
57336,547145,175752,8.71972921308878,2
57337,547245,175752,8.40576735525337,2
57338,547345,175752,8.1157853545238,2
57339,547445,175752,9.28799212308419,2
57340,547545,175752,8.32948725590001,2
57341,547645,175752,0,0
57342,547745,175752,9.75116615128325,2
57343,547845,175752,16.90856036905,4
57344,547945,175752,16.6022413349089,4
57345,548045,175752,17.347822241708,4
57346,548145,175752,18.9691822259212,4
57347,548245,175752,20.0766456885083,5
57348,548345,175752,17.6455111120096,4
57349,548445,175752,16.785592124089,4
57350,548545,175752,15.777530117693,4
57351,548645,175752,15.9462581948749,4
57352,548745,175752,17.4117430926626,4
57353,548845,175752,5.6033932740274,2
57354,548945,175752,5.40763142090238,2
57355,549045,175752,2.31870616196163,1a
57356,549145,175752,2.65654228883256,1b
57357,549245,175752,16.8147257317907,4
57358,549345,175752,9.25009699624395,2
57359,549445,175752,10.4160291353816,3
57360,549545,175752,10.8546017458321,3
57361,549645,175752,18.5393105537281,4
57362,549745,175752,17.0803457819162,4
57363,549845,175752,9.6127682417902,2
57364,549945,175752,8.63911503502716,2
57365,550045,175752,11.6233337140429,3
57366,550145,175752,12.1533422459836,3
57367,550245,175752,9.89859355435252,2
57368,550345,175752,9.60934923185127,2
57369,550445,175752,9.03820072397679,2
57370,550545,175752,8.79595531346874,2
57371,550645,175752,8.65735909023315,2
57372,550745,175752,1.45202860496352,1a
57373,550845,175752,1.39708707345185,1a
57374,550945,175752,1.33492040537083,1a
57375,551045,175752,1.33223793769567,1a
57376,551145,175752,0,0
57377,551245,175752,0,0
57378,551345,175752,1.91871062645902,1a
57379,551445,175752,3.98612488888348,1b
57380,551545,175752,0,0
57381,551645,175752,3.97976805108725,1b
57382,551745,175752,1.89269969953392,1a
57383,551845,175752,0,0
57384,551945,175752,0,0
57385,552045,175752,0,0
57386,552145,175752,0,0
57387,552245,175752,0,0
57388,552345,175752,2.35573572571384,1a
57389,552445,175752,2.29902674534447,1a
57390,552545,175752,2.3693875133278,1a
57391,552645,175752,0,0
57392,552745,175752,1.71470214194876,1a
57393,552845,175752,0,0
57394,552945,175752,0,0
57395,553045,175752,0,0
57396,553145,175752,0,0
57397,553225,175743,0,0
57398,503895,175852,0,0
57399,504045,175852,0,0
57400,504145,175852,0,0
57401,504245,175852,0,0
57402,504345,175852,0,0
57403,504445,175852,0,0
57404,504545,175852,0,0
57405,504645,175852,0,0
57406,504745,175852,0,0
57407,504845,175852,10.0881902648022,3
57408,504945,175852,10.3268150634369,3
57409,505045,175852,15.023801611026,4
57410,505145,175852,13.6285358808164,3
57411,505245,175852,11.9561789355303,3
57412,505345,175852,11.046613668519,3
57413,505445,175852,9.75785787252569,2
57414,505545,175852,9.74992491532266,2
57415,505645,175852,5.38027663737934,2
57416,505745,175852,4.77265576437657,1b
57417,505845,175852,0,0
57418,505945,175852,0,0
57419,506045,175852,0,0
57420,506145,175852,0,0
57421,506245,175852,0,0
57422,506345,175852,0,0
57423,506445,175852,0,0
57424,506545,175852,0,0
57425,506645,175852,0,0
57426,506745,175852,0,0
57427,506845,175852,7.83385443314034,2
57428,506945,175852,8.46557823310791,2
57429,507045,175852,17.6704876774257,4
57430,507145,175852,18.9044955633667,4
57431,507245,175852,20.7323559004416,5
57432,507345,175852,22.0212078035877,5
57433,507445,175852,25.3309196827041,6a
57434,507545,175852,28.7235473517269,6a
57435,507645,175852,26.8750326389777,6a
57436,507745,175852,24.8852370056126,5
57437,507845,175852,21.7327653494847,5
57438,507945,175852,20.061406889821,5
57439,508045,175852,10.5829863082727,3
57440,508145,175852,9.17896484331994,2
57441,508245,175852,9.17896484331994,2
57442,508345,175852,0,0
57443,508445,175852,0,0
57444,508545,175852,0,0
57445,508645,175852,0,0
57446,508745,175852,0,0
57447,508845,175852,0,0
57448,508945,175852,0,0
57449,509045,175852,0,0
57450,509145,175852,0,0
57451,509245,175852,0,0
57452,509345,175852,3.78843536023471,1b
57453,509445,175852,13.4535797183827,3
57454,509545,175852,13.4478424307603,3
57455,509645,175852,13.0118388309811,3
57456,509745,175852,8.45752814372045,2
57457,509845,175852,8.19422493582285,2
57458,509945,175852,9.23735488753426,2
57459,510045,175852,9.51858650013795,2
