id,lat,lon,amenity,type
3217449861,51.513953,-0.110937,fast_food,Food and Drinks
3218826552,51.5147271,-0.0779598,cafe,Food and Drinks
3232148226,51.5111293,-0.0924834,restaurant,Food and Drinks
3239271376,51.5134457,-0.1051991,library,Education
3239534784,51.5126645,-0.0929765,cafe,Food and Drinks
3239540779,51.512725,-0.0947297,restaurant,Food and Drinks
3239546486,51.5140476,-0.1057964,bar,Food and Drinks
3239690226,51.5127075,-0.0927925,fast_food,Food and Drinks
3242848841,51.5151829,-0.0786027,post_office,Services
3242958313,51.5150185,-0.0783984,cafe,Food and Drinks
3269520661,51.5140024,-0.0950276,restaurant,Food and Drinks
3269724929,51.511276,-0.0829338,fast_food,Food and Drinks
3272823596,51.5109496,-0.0829965,fast_food,Food and Drinks
3280460982,51.5142317,-0.0907172,restaurant,Food and Drinks
3292939264,51.5151425,-0.0796133,bar,Food and Drinks
3306596294,51.5106118,-0.0854066,deli,Food and Drinks
3307352611,51.5129232,-0.0856165,bar,Food and Drinks
3320738322,51.5156916,-0.0876385,dentist,Health
3320743087,51.5179204,-0.0878248,clinic,Health
3320744024,51.5182262,-0.0879885,bank,Services
3320744026,51.5155333,-0.0901027,restaurant,Food and Drinks
3320744028,51.5156221,-0.0852274,bar,Food and Drinks
3322100994,51.5175441,-0.0801758,cafe,Food and Drinks
