id,lat,lon,amenity,type
4701327849,51.5162082,-0.176094,gift,Shopping
4701327850,51.5162541,-0.1761651,gift,Shopping
4701327855,51.5161397,-0.1763032,cafe,Food and Drinks
4701327856,51.5162532,-0.1761504,bar,Food and Drinks
4701385936,51.4744133,-0.1469251,car_rental,Services
4701717272,51.526603,-0.0269378,car_dealer,Services
4701871011,51.4665411,-0.0513876,garden_centre,Shopping
4702441793,51.5107952,-0.1317928,bakery,shopping
4702641536,51.5201345,-0.0778547,restaurant,Food and Drinks
4703204921,51.4416175,-0.1491346,hairdresser,Services
4703290332,51.4437258,-0.152255,alcohol,shopping
4703290333,51.4435987,-0.1523543,variety_store,Shopping
4703290336,51.444585,-0.1520868,optician,Health
4703290341,51.4442497,-0.1508041,alcohol,shopping
4703290342,51.4447407,-0.1515132,bank,services
4703290343,51.44477,-0.152232,bar,Food and Drinks
4704366590,51.4902387,-0.1375876,hostel,Services
4704552900,51.4874109,-0.1189627,cafe,Food and Drinks
4705696199,51.5003809,-0.0171849,beauty,Shopping
4705700760,51.5048776,-0.0940882,restaurant,Food and Drinks
4706545131,51.5732914,-0.3708659,pub,Food and Drinks
4706545133,51.5947686,-0.383136,dry_cleaning,Services
4706545134,51.5755863,-0.3701211,tattoo,Services
4706545136,51.5863847,-0.3817331,butcher,Shopping
4706545140,51.5766267,-0.3709817,pharmacy,Shopping
4706545145,51.5987961,-0.3923575,dentist,Health
4706545149,51.5948048,-0.3832442,beauty,Shopping
4706545150,51.6092328,-0.3656009,dentist,Health
4706545154,51.6051304,-0.3810686,veterinary,Services
4706545158,51.5773396,-0.3710536,fast_food,Food and Drinks
4706545166,51.5732477,-0.3715856,fast_food,Food and Drinks
4706545167,51.5772346,-0.3716401,car_wash,Services
4706545168,51.5744372,-0.3705695,beauty,Shopping
4706545169,51.5945104,-0.3826529,optician,Health
4706545173,51.5726628,-0.3716614,pharmacy,Shopping
4706545174,51.5773188,-0.3709501,fast_food,Food and Drinks
4706545175,51.5745848,-0.3704718,restaurant,Food and Drinks
4706545178,51.5927271,-0.3820503,kitchen,Shopping
4707025871,51.4759231,-0.0935086,hairdresser,Services
4707025872,51.4761507,-0.094028,clinic,Health
4707063339,51.4700263,-0.0958519,bookmaker,Shopping
4707063341,51.4700669,-0.0957252,fast_food,Food and Drinks
4707063344,51.4710938,-0.0936964,beauty,Shopping
4707063345,51.4711438,-0.0936769,dry_cleaning,Services
4707063347,51.4712285,-0.0936335,bakery,shopping
4707063348,51.4714008,-0.0939508,cafe,Food and Drinks
4707063349,51.4715162,-0.0938975,clothes,Shopping
4707063350,51.4715864,-0.0938814,convenience,Shopping
4707063351,51.4716726,-0.0938888,cafe,Food and Drinks
4707063356,51.472035,-0.0934688,hardware,Shopping
4707063357,51.4720792,-0.0934057,fast_food,Food and Drinks
4707342286,51.5001094,-0.1165623,bicycle_rental,Services
